sent_id,id,token,lemma,pos,synt_tag,head_id,head_tok
200,5,유엔개발계획,유엔+개발+계획,NOUN,compound,7,사무소에
200,6,우즈베키스탄,우즈베키스탄,PROPN,compound,7,사무소에
200,7,사무소에,사무소+에,ADV,obl,8,근무하며
200,8,근무하며,근무+하+며,CCONJ,root,0,.
200,9,국제,국제,NOUN,compound,10,업무를
200,10,업무를,업무+를,NOUN,obj,11,맡고
200,11,맡고,맡+고,VERB,conj,8,근무하며
200,12,있다,있,AUX,aux,11,맡고
201,1,남편의,남편+의,NOUN,nmod,2,형님은
201,2,형님은,형님+은,NOUN,dislocated,17,성공했다
201,3,인천,인천,PROPN,compound,5,근교에
201,4,송도,송도,PROPN,compound,5,근교에
201,5,근교에,근교+에,ADV,obl,6,거주하며
201,6,거주하며,거주+하+며,CCONJ,root,0,.
201,8,비자를,비자+를,NOUN,obj,9,취득했고
201,9,취득했고,취득+하+었+고,CCONJ,conj,6,거주하며
201,11,가게를,가게+를,NOUN,obj,15,팔며
201,12,내,내,PRON,compound,13,우즈베키스탄
201,13,우즈베키스탄,우즈베키스탄,PROPN,compound,14,빵을
201,14,빵을,빵+을,NOUN,obj,15,팔며
201,15,팔며,팔+며,CCONJ,conj,6,거주하며
201,16,정착에,정착+에,ADV,obl,17,성공했다
201,17,성공했다,성공+하+었+다,VERB,conj,15,팔며
202,1,이미지,이미지,NOUN,compound,2,확대
202,2,확대,확대,NOUN,compound,4,러시아
202,4,러시아,러시아,PROPN,compound,6,지역
202,6,지역,지역,NOUN,compound,7,재외동포
202,7,재외동포,재외+동포,NOUN,compound,9,장학생
202,8,현지,현지,NOUN,compound,9,장학생
202,9,장학생,장학생,NOUN,compound,10,글로벌인재포럼
202,10,글로벌인재포럼,글로벌인재+포럼,ADV,advcl,16,열린
202,12,서울=연합뉴스,서울=연합뉴스,PROPN,compound,13,지난해
202,13,지난해,지난+하+어,SCONJ,ccomp,16,열린
202,14,월,월,NOUN,obl,16,열린
202,15,~일,~일,NOUN,dep,16,열린
202,16,열린,열리+ㄴ,VERB,acl,18,러시아
202,18,러시아,러시아,PROPN,compound,24,글로벌인재포럼
202,20,지역,지역,NOUN,compound,24,글로벌인재포럼
202,21,재외동포,재외+동포,NOUN,compound,24,글로벌인재포럼
202,22,현지,현지,NOUN,compound,23,장학생
202,23,장학생,장학생,NOUN,compound,24,글로벌인재포럼
202,24,글로벌인재포럼,글로벌인재포럼,NOUN,advcl,39,하고
202,26,에서,에서,ADP,case,24,글로벌인재포럼
202,27,김,김,PROPN,compound,28,옐레나앞줄
202,28,옐레나앞줄,옐레+나앞줄,NOUN,compound,30,번째가
202,29,왼쪽서,왼쪽서,NOUN,compound,30,번째가
202,30,번째가,번째+가,NUM,nsubj,39,하고
202,31,재외동포협력센터,재외+동포+협력+센터,NOUN,compound,33,센터장
202,32,김영근,김영근,NOUN,compound,33,센터장
202,33,센터장,센터장,NOUN,compound,34,등
202,34,등,등,NOUN,obl,38,기념촬영을
202,35,관계자,관계자,NOUN,obj,39,하고
202,36,및,및,CCONJ,cc,38,기념촬영을
202,37,참가자들과,참가자+들+과,CCONJ,conj,35,관계자
202,38,기념촬영을,기념+촬영+을,NOUN,conj,35,관계자
202,39,하고,하+고,VERB,root,0,.
202,40,있다,있,AUX,aux,39,하고
203,2,재외동포협력센터,재외+동포+협력+센터,NOUN,compound,3,제공
203,3,제공,제공,NOUN,compound,6,강사는
203,5,김,김,PROPN,compound,6,강사는
203,6,강사는,강사+는,NOUN,dislocated,15,바란다
203,7,우즈베키스탄,우즈베키스탄,PROPN,compound,8,고려인
203,8,고려인,고려인,VERB,acl,9,청년들이
203,9,청년들이,청년+들+이,NOUN,nsubj,14,잡길
203,10,한국어를,한국어+를,NOUN,obj,11,통해
203,11,통해,통하+어,SCONJ,ccomp,14,잡길
203,12,새로운,새롭+ㄴ,ADJ,amod,13,기회를
203,13,기회를,기회+를,NOUN,obj,14,잡길
203,14,잡길,잡기+ㄹ,VERB,nmod,15,바란다
203,15,바란다,바라+ㄴ다,VERB,root,0,.
204,1,그는,그+는,PRON,dislocated,23,했다
204,3,한국어를,한국어+를,NOUN,obj,4,배우지
204,4,배우지,배우+지,VERB,ccomp,23,했다
204,5,못해,못하+어,SCONJ,mark,4,배우지
204,6,한국에서,한국+에서,ADV,advcl,9,머무는
204,7,저임금,저임금,NOUN,compound,8,노동에
204,8,노동에,노동+에,ADV,obl,9,머무는
204,9,머무는,머물+는,VERB,acl,10,사례가
204,10,사례가,사례+가,NOUN,nsubj,11,많다
204,11,많다,많+다,ADJ,root,0,.
204,13,며,며,ADP,case,11,많다
204,15,그,그,DET,det,16,악순환을
204,16,악순환을,악순환+을,NOUN,obj,17,끊는
204,17,끊는,끊+는,VERB,acl,18,데
204,18,데,데,NOUN,obl,19,기여하고
204,19,기여하고,기여+하+고,VERB,conj,11,많다
204,20,싶다,싶,AUX,aux,19,기여하고
204,22,고,고,ADP,case,19,기여하고
204,23,했다,하+었+다,VERB,conj,19,기여하고
205,2,한국어,한국어,NOUN,compound,3,하나만
205,3,하나만,하나+만,ADV,advcl,5,배우면
205,4,제대로,제대로,ADV,advmod,5,배우면
205,5,배우면,배우+면,SCONJ,ccomp,10,갈
205,7,삼성,삼성,PROPN,dep,8,같은
205,8,같은,같+ㄴ,ADJ,amod,9,대기업에도
205,9,대기업에도,대기업+에+도,ADV,advcl,10,갈
205,10,갈,가+ㄹ,VERB,root,0,.
205,11,수,수,NOUN,obl,10,갈
205,12,있습니다,있+습니다,ADJ,fixed,11,수
206,1,우즈베키스탄,우즈베키스탄,PROPN,compound,2,빵을
206,2,빵을,빵+을,NOUN,obj,3,팔며
206,3,팔며,팔+며,CCONJ,acl,6,사례처럼
206,4,한국에,한국+에,ADV,obl,5,정착한
206,5,정착한,정착+하+ㄴ,VERB,conj,3,팔며
206,6,사례처럼,사례+처럼,ADV,advmod,14,열립니다
206,8,우리,우리,PRON,compound,9,고려인들도
206,9,고려인들도,고려인+들+도,ADV,advcl,10,준비하면
206,10,준비하면,준비+하+면,SCONJ,ccomp,14,열립니다
206,11,더,더,ADV,advmod,12,넓은
206,12,넓은,넓+ㄴ,ADJ,amod,13,미래가
206,13,미래가,미래+가,NOUN,nsubj,14,열립니다
206,14,열립니다,열리+ㅂ니다,VERB,root,0,""""
207,1,한국에서,한국+에서,ADV,advcl,8,만들고
207,2,고려인들이,고려인+들+이,NOUN,nsubj,3,자립할
207,3,자립할,자립+하+ㄹ,VERB,acl,6,길을
207,4,수,수,NOUN,obl,3,자립할
207,5,있는,있+는,ADJ,fixed,4,수
207,6,길을,길+을,NOUN,obj,8,만들고
207,7,함께,함께,ADV,advmod,8,만들고
207,8,만들고,만들+고,VERB,acl,10,그는
207,9,싶다는,싶,AUX,aux,8,만들고
207,10,그는,그+는,PRON,dislocated,24,덧붙였다
207,12,이제는,이제+는,NOUN,dislocated,16,준비하고
207,13,우리,우리,PRON,dep,14,스스로
207,14,스스로,스스로,ADV,advmod,16,준비하고
207,15,미래를,미래+를,NOUN,obj,16,준비하고
207,16,준비하고,준비+하+고,CCONJ,root,0,.
207,18,다음,다음,NOUN,compound,19,세대를
207,19,세대를,세대+를,NOUN,obj,20,키워야
207,20,키워야,키우+어야,VERB,conj,16,준비하고
207,21,할,하,AUX,aux,20,키워야
207,22,"때""","때""",ADV,advcl,24,덧붙였다
207,23,라고,라고,ADP,case,22,"때"""
207,24,덧붙였다,덧붙이+었+다,VERB,conj,16,준비하고
208,1,그는,그+는,PRON,dislocated,12,거쳤다
208,2,한국학중앙연구원,한국+학중+앙연+구원,NOUN,compound,3,한문
208,3,한문,한문,NOUN,compound,4,펠로십
208,4,펠로십,펠로십,NOUN,compound,5,과정을
208,5,과정을,과정+을,NOUN,obj,6,이수하는
208,6,이수하는,이수+하+는,VERB,acl,7,등
208,7,등,등,NOUN,obl,11,프로그램을
208,8,다양한,다양+하+ㄴ,VERB,amod,11,프로그램을
208,9,한국어와,한국어+와,CCONJ,obj,12,거쳤다
208,10,문화,문화,NOUN,compound,11,프로그램을
208,11,프로그램을,프로그램+을,NOUN,conj,9,한국어와
208,12,거쳤다,거치+었+다,VERB,root,0,.
209,1,특히,특히,ADV,advmod,2,지난해
209,2,지난해,지난+하+어,SCONJ,ccomp,19,참여했다
209,3,월,월,NOUN,compound,4,재외동포협력센터가
209,4,재외동포협력센터가,재외+동포+협력+센터+가,NOUN,nsubj,5,주최한
209,5,주최한,주최+하+ㄴ,VERB,acl,7,러시아
209,7,러시아,러시아,PROPN,compound,9,지역
209,9,지역,지역,NOUN,compound,10,재외동포
209,10,재외동포,재외+동포,NOUN,compound,11,현지
209,11,현지,현지,NOUN,compound,12,장학생'
209,12,장학생',장학생',NOUN,obl,14,선발돼
209,13,으로,으로,ADP,case,7,러시아
209,14,선발돼,선발+되+어,SCONJ,ccomp,19,참여했다
209,16,글로벌인재포럼,글로벌인재포럼,NOUN,advcl,19,참여했다
209,18,에도,에+도,ADP,case,16,글로벌인재포럼
209,19,참여했다,참여+하+었+다,VERB,root,0,.
210,1,앞서,앞서,ADV,advmod,9,받기도
210,2,년,년,NOUN,compound,3,주
210,3,주,주,NOUN,compound,5,한국대사관을
210,4,우즈베키스탄,우즈베키스탄,PROPN,compound,5,한국대사관을
210,5,한국대사관을,한국+대사관+을,NOUN,obj,6,통해
210,6,통해,통하+어,SCONJ,ccomp,9,받기도
210,7,한국국제교류재단,한국+국제+교류+재단,NOUN,compound,8,장학금을
210,8,장학금을,장학금+을,NOUN,obj,9,받기도
210,9,받기도,받+기+도,ADV,root,0,.
210,10,했다,하,AUX,aux,9,받기도
211,1,김,김,PROPN,compound,2,강사는
211,2,강사는,강사+는,NOUN,dislocated,21,잊지
211,4,장학금에,장학금+에,ADV,obl,5,이어
211,5,이어,잇+어,SCONJ,ccomp,21,잊지
211,6,취업과,취업+과,CCONJ,obj,9,위한
211,7,창업,창업,NOUN,compound,8,지원을
211,8,지원을,지원+을,NOUN,conj,6,취업과
211,9,위한,위하+ㄴ,VERB,acl,13,기회를
211,10,모국,모국,NOUN,compound,11,초청
211,11,초청,초청,NOUN,compound,12,연수
211,12,연수,연수,NOUN,compound,13,기회를
211,13,기회를,기회+를,NOUN,obj,14,마련해준
211,14,마련해준,마련+하+어+주+ㄴ,VERB,acl,16,재외동포협력센터에
211,15,재외동포청과,재외+동포청+과,CCONJ,obl,17,감사하다
211,16,재외동포협력센터에,재외+동포+협력터+에,ADV,conj,15,재외동포청과
211,17,감사하다,감사+하+다,VERB,acl,20,말도
211,19,는,는,PART,case,17,감사하다
211,20,말도,말+도,ADV,advcl,21,잊지
211,21,잊지,잊+지,VERB,root,0,.
211,22,않았다,않,AUX,aux,21,잊지
212,1,이미지,이미지,NOUN,compound,2,확대
212,2,확대,확대,NOUN,compound,3,한국국제교류재단
212,3,한국국제교류재단,한국+국제+교류+재단,NOUN,compound,4,장학금
212,4,장학금,장학금,NOUN,dep,5,받는
212,5,받는,받+는,VERB,acl,6,김
212,6,김,김,PROPN,compound,13,강사가
212,7,옐레나,옐레나,PROPN,flat,6,김
212,8,서울=연합뉴스,서울=연합뉴스,PROPN,flat,6,김
212,9,지난,지나+ㄴ,VERB,acl,10,년
212,10,년,년,NOUN,obl,20,받고
212,11,김,김,PROPN,compound,13,강사가
212,12,옐레나오른쪽,옐레나오른쪽,PROPN,compound,13,강사가
212,13,강사가,강사+가,NOUN,nsubj,20,받고
212,14,주,주,NOUN,compound,16,한국대사관을
212,15,우즈베키스탄,우즈베키스탄,PROPN,compound,16,한국대사관을
212,16,한국대사관을,한국+대사관+을,NOUN,obj,17,통해
212,17,통해,통하+어,SCONJ,ccomp,20,받고
212,18,한국국제교류재단,한국+국제+교류+재단,NOUN,compound,19,장학금을
212,19,장학금을,장학금+을,NOUN,obj,20,받고
212,20,받고,받+고,VERB,root,0,.
212,21,있다,있,AUX,aux,20,받고
213,1,[김,[김,PROPN,compound,3,제공
213,2,옐레나,옐레나,PROPN,compound,3,제공
213,3,제공,제공,NOUN,compound,5,그는
213,5,그는,그+는,PRON,dislocated,16,공유한다
213,6,와,와,CCONJ,advmod,9,통해
213,7,정부,정부,NOUN,compound,8,웹사이트를
213,8,웹사이트를,웹사이트+를,NOUN,obj,9,통해
213,9,통해,통하+어,SCONJ,ccomp,13,탐색하며
213,10,장학·교육,장학+·교육,NOUN,compound,11,정보를
213,11,정보를,정보+를,NOUN,obj,13,탐색하며
213,12,꾸준히,꾸준히,ADV,advmod,13,탐색하며
213,13,탐색하며,탐색+하+며,CCONJ,root,0,.
213,14,후배들에게도,후배+들+에게+도,ADV,advcl,16,공유한다
213,15,적극적으로,적극+적+으로,ADV,advcl,16,공유한다
213,16,공유한다,공유+하+ㄴ다,VERB,conj,13,탐색하며
214,2,기회는,기회+는,NOUN,dislocated,4,있지만
214,3,누구에게나,누구+에게+나,ADV,advcl,4,있지만
214,4,있지만,있+지만,SCONJ,xcomp,8,잡을
214,6,찾는,찾+는,VERB,acl,7,사람만
214,7,사람만,사람+만,ADV,advcl,8,잡을
214,8,잡을,잡+ㄹ,VERB,root,0,.
214,9,수,수,NOUN,obl,8,잡을
214,10,있다고,있+다+고,VERB,fixed,9,수
214,11,생각해요,생각+하+어+요,VERB,conj,8,잡을
215,1,고려인,고려인,VERB,acl,2,학생들이
215,2,학생들이,학생+들+이,NOUN,nsubj,7,돕고
215,3,더,더,ADV,advmod,4,많은
215,4,많은,많+ㄴ,ADJ,amod,5,세계로
215,5,세계로,세계+로,ADV,advcl,6,나가도록
215,6,나가도록,나가+도록,SCONJ,ccomp,7,돕고
215,7,돕고,돕+고,VERB,root,0,”
215,8,싶습니다,싶,AUX,aux,7,돕고
216,1,권예순,권예순,NOUN,compound,2,회장
216,2,회장,회장,NOUN,compound,4,낙스가
216,3,쪽,쪽,NOUN,compound,4,낙스가
216,4,낙스가,낙스+가,NOUN,nsubj,11,승소했다
216,5,이기훈,이기훈,PROPN,compound,6,회장
216,6,회장,회장,NOUN,compound,7,낙스와
216,7,낙스와,낙스+와,CCONJ,acl,9,소송에서
216,8,벌인,벌이+ㄴ,VERB,acl,9,소송에서
216,9,소송에서,소송+에서,ADV,advcl,11,승소했다
216,10,최종,최종,NOUN,compound,11,승소했다
216,11,승소했다,승소+하+었+다,VERB,root,0,.
217,1,권예순,권예순,NOUN,compound,2,회장
217,2,회장,회장,NOUN,compound,3,쪽
217,3,쪽,쪽,NOUN,compound,4,재미한국학교협의회
217,4,재미한국학교협의회,재미+한국+학교+협의회,NOUN,compound,5,홍보를
217,5,홍보를,홍보+를,NOUN,obj,6,담당하고
217,6,담당하고,담당+하+고,VERB,acl,9,간사는
217,7,있는,있,AUX,aux,6,담당하고
217,8,문동미,문동미,NOUN,compound,9,간사는
217,9,간사는,간사+는,NOUN,dislocated,40,전했다
217,10,월,월,NOUN,compound,11,일
217,11,일,일,NOUN,compound,14,전통을
217,12,“년,“년,NOUN,compound,14,전통을
217,13,역사와,역사+와,CCONJ,obj,15,지닌
217,14,전통을,전통+을,NOUN,conj,13,역사와
217,15,지닌,지니+ㄴ,VERB,acl,16,낙스가
217,16,낙스가,낙스+가,NOUN,nsubj,19,발생한
217,17,년,년,NOUN,compound,18,말
217,18,말,말,NOUN,compound,19,발생한
217,19,발생한,발생+하+ㄴ,VERB,acl,24,사태를
217,20,내부,내부,NOUN,compound,21,갈등과
217,21,갈등과,갈등+과,CCONJ,obj,27,종결짓고
217,22,조직,조직,NOUN,compound,23,분열
217,23,분열,분열,NOUN,compound,24,사태를
217,24,사태를,사태+를,NOUN,conj,21,갈등과
217,25,마침내,마침내,ADV,advmod,27,종결짓고
217,26,법적으로,법+적+으로,ADV,advcl,27,종결짓고
217,27,종결짓고,종결짓+고,CCONJ,root,0,.
217,28,합법적,합법+적,NOUN,amod,29,대표성과
217,29,대표성과,대표성+과,CCONJ,obj,37,회복했다”면서
217,30,운영권,운영권,NOUN,conj,29,대표성과
217,32,재정권,재정권,NOUN,conj,29,대표성과
217,34,그리고,그리고,CCONJ,cc,35,명예를
217,35,명예를,명예+를,NOUN,conj,29,대표성과
217,36,완전히,완전+히,ADV,advmod,37,회복했다”면서
217,37,회복했다”면서,회복+하+었+다”서,SCONJ,ccomp,40,전했다
217,38,이,이,PRON,dep,39,같이
217,39,같이,같+이,SCONJ,xcomp,40,전했다
217,40,전했다,전하+었+다,VERB,conj,27,종결짓고
218,1,이번,이번,NOUN,compound,2,사건은
218,2,사건은,사건+은,NOUN,dislocated,8,진행됐다
218,3,메릴랜드주,메릴랜드주,PROPN,compound,7,에서
218,4,하워드카운티,하워드카운티,PROPN,flat,3,메릴랜드주
218,5,제,제,ADJ,amod,6,순회법원
218,6,순회법원,순회법원,NOUN,compound,7,에서
218,7,에서,에서,ADV,advcl,8,진행됐다
218,8,진행됐다,진행+되+었+다,VERB,root,0,.
219,1,법원은,법원+은,NOUN,dislocated,8,했다
219,2,앞서,앞서,ADV,advmod,3,지난
219,3,지난,지나+ㄴ,VERB,acl,4,월
219,4,월,월,NOUN,compound,5,일에도
219,5,일에도,일+에+도,ADV,advcl,8,했다
219,6,같은,같+ㄴ,ADJ,amod,7,판결을
219,7,판결을,판결+을,NOUN,obj,8,했다
219,8,했다,하+었+다,VERB,root,0,.
220,1,권예순,권예순,PROPN,compound,2,회장의
220,2,회장의,회장+의,NOUN,nmod,4,회장인
220,3,전임,전임,NOUN,compound,4,회장인
220,4,회장인,회장+이+ㄴ,VERB,acl,7,총회장과
220,5,추성희,추성희,PROPN,compound,6,제대
220,6,제대,제대,NOUN,compound,7,총회장과
220,7,총회장과,총회장+과,CCONJ,obj,17,내렸다
220,8,박종권,박종권,PROPN,compound,9,제대
220,9,제대,제대,NOUN,compound,10,이사장을
220,10,이사장을,이사장+을,NOUN,conj,7,총회장과
220,11,낙스의,낙스+의,NOUN,nmod,13,대표자로
220,12,정당한,정당+하+ㄴ,VERB,amod,13,대표자로
220,13,대표자로,대표자+로,ADV,advcl,14,인정하는
220,14,인정하는,인정+하+는,VERB,acl,16,결정을
220,15,가처분,가처분,NOUN,compound,16,결정을
220,16,결정을,결정+을,NOUN,obj,17,내렸다
220,17,내렸다,내리+었+다,VERB,root,0,.
221,1,그리고,그리고,CCONJ,cc,9,선고한
221,2,개월간의,개월+간+의,NOUN,nmod,3,심리를
221,3,심리를,심리+를,NOUN,obj,4,거쳐
221,4,거쳐,거치+어,SCONJ,ccomp,9,선고한
221,5,월,월,NOUN,compound,6,일
221,6,일,일,NOUN,obl,9,선고한
221,7,최종,최종,NOUN,compound,8,판결을
221,8,판결을,판결+을,NOUN,obj,9,선고한
221,9,선고한,선고+하+ㄴ,VERB,root,0,.
221,10,것이다,것+이+다,VERB,advcl,9,선고한
222,1,법원은,법원+은,NOUN,dislocated,2,피고
222,2,피고,피+고,CCONJ,root,0,.
222,3,이기훈,이기훈,PROPN,compound,4,씨와
222,4,씨와,씨+와,CCONJ,nsubj,7,제기한
222,5,손민호,손민호,NOUN,compound,6,씨가
222,6,씨가,씨+가,NOUN,conj,4,씨와
222,7,제기한,제기+하+ㄴ,VERB,conj,2,피고
222,8,항소,항소,NOUN,compound,9,내용에
222,9,내용에,내용+에,ADV,obl,11,부족하다고
222,10,근거가,근거+가,NOUN,nsubj,11,부족하다고
222,11,부족하다고,부족+하+다+고,VERB,conj,2,피고
222,12,보고,보+고,CCONJ,conj,11,부족하다고
222,13,기존,기존,NOUN,compound,14,가처분
222,14,가처분,가처분,NOUN,compound,15,결정을
222,15,결정을,결정+을,NOUN,obj,17,확정했다
222,16,그대로,그대로,ADV,advmod,17,확정했다
222,17,확정했다,확정+하+었+다,VERB,conj,11,부족하다고
223,1,최종,최종,NOUN,compound,2,결정문을
223,2,결정문을,결정문+을,NOUN,obj,3,보면
223,3,보면,보+면,SCONJ,ccomp,16,인정한다
223,4,법원은,법원+은,NOUN,dislocated,16,인정한다
223,5,△권예순,△권+예순,NOUN,compound,6,제대
223,6,제대,제대,NOUN,compound,7,총회장과
223,7,총회장과,총회장+과,CCONJ,dislocated,15,대표자임을
223,8,최미영,최미영,PROPN,compound,9,제대
223,9,제대,제대,NOUN,compound,10,이사장은
223,10,이사장은,이사장+은,NOUN,conj,7,총회장과
223,11,합법적으로,합법+적+으로,ADV,advcl,12,선출된
223,12,선출된,선출+되+ㄴ,VERB,ccomp,15,대표자임을
223,13,낙스의,낙스+의,NOUN,nmod,15,대표자임을
223,14,정당한,정당+하+ㄴ,VERB,amod,15,대표자임을
223,15,대표자임을,대표자+이+ㅁ+을,NOUN,obj,16,인정한다
223,16,인정한다,인정+하+ㄴ다,SCONJ,ccomp,17,△피고
223,17,△피고,△피+고,CCONJ,root,0,.
223,18,손민호,손민호,PROPN,compound,19,씨와
223,19,씨와,씨+와,CCONJ,nsubj,24,주장한
223,20,이기훈,이기훈,PROPN,compound,21,씨가
223,21,씨가,씨+가,NOUN,nsubj,24,주장한
223,22,년,년,NOUN,compound,23,이후
223,23,이후,이후,NOUN,compound,24,주장한
223,24,주장한,주장+하+ㄴ,VERB,acl,26,대표성은
223,25,낙스,낙스,PROPN,compound,26,대표성은
223,26,대표성은,대표성+은,NOUN,dislocated,28,인정되지
223,27,법적으로,법+적+으로,ADV,advcl,28,인정되지
223,28,인정되지,인정+되+지,VERB,acl,42,위탁변호사
223,29,않는다,않,AUX,aux,28,인정되지
223,30,△피고들은,△피고+들+은,NOUN,dislocated,42,위탁변호사
223,31,낙스,낙스,PROPN,compound,32,은행
223,32,은행,은행,NOUN,compound,33,계좌에서
223,33,계좌에서,계좌+에서,ADV,advcl,35,유출한
223,34,불법,불법,NOUN,compound,35,유출한
223,35,유출한,유출+하+ㄴ,VERB,acl,36,미화
223,36,미화,미화,NOUN,compound,42,위탁변호사
223,38,달러를,달러+를,NOUN,conj,36,미화
223,39,일,일,NOUN,compound,40,이내에
223,40,이내에,이내+에,ADV,obl,42,위탁변호사
223,41,낙스의,낙스+의,NOUN,nmod,42,위탁변호사
223,42,위탁변호사,위탁+변호사,NOUN,conj,17,△피고
224,1,계좌로,계좌+로,ADV,advcl,2,반환해야
224,2,반환해야,반환+하+어야,VERB,ccomp,4,△피고
224,3,한다,하,AUX,aux,2,반환해야
224,4,△피고,△피+고,CCONJ,root,0,.
224,5,손민호,손민호,PROPN,compound,8,씨는
224,7,이기훈,이기훈,PROPN,conj,5,손민호
224,8,씨는,씨+는,NOUN,dislocated,14,배제된다고
224,9,낙스,낙스,PROPN,compound,10,관련
224,10,관련,관련,NOUN,compound,12,활동에서
224,11,모든,모든,ADJ,amod,12,활동에서
224,12,활동에서,활동+에서,ADV,advcl,14,배제된다고
224,13,영구적으로,영구+적+으로,ADV,advcl,14,배제된다고
224,14,배제된다고,배제+되+ㄴ다+고,VERB,conj,4,△피고
224,15,판결했다,판결+하+었+다,VERB,conj,4,△피고
225,1,법원은,법원+은,NOUN,dislocated,32,금지했다
225,2,더욱이,더욱이,ADV,advmod,3,피고
225,3,피고,피+고,CCONJ,root,0,.
225,4,손민호,손민호,NOUN,compound,9,접촉
225,6,이기훈,이기훈,PROPN,conj,4,손민호
225,7,씨의,씨+의,NOUN,nmod,9,접촉
225,8,회원,회원,NOUN,compound,9,접촉
225,9,접촉,접촉,NOUN,compound,15,접근
225,11,재정,재정,NOUN,compound,12,사용
225,12,사용,사용,NOUN,compound,18,직함
225,13,및,및,CCONJ,cc,31,접근을
225,14,계좌,계좌,NOUN,compound,15,접근
225,15,접근,접근,NOUN,compound,18,직함
225,17,공식,공식,NOUN,compound,18,직함
225,18,직함,직함,NOUN,obj,32,금지했다
225,19,및,및,CCONJ,cc,25,명의로
225,20,대표,대표,NOUN,compound,21,명의
225,21,명의,명+의,NOUN,nmod,22,사용
225,22,사용,사용,NOUN,conj,18,직함
225,24,낙스,낙스,PROPN,compound,25,명의로
225,25,명의로,명의+로,ADV,advcl,32,금지했다
225,26,한국,한국,PROPN,compound,27,정부
225,27,정부,정부,NOUN,obj,32,금지했다
225,28,및,및,CCONJ,cc,31,접근을
225,29,외부,외부,NOUN,compound,30,기관
225,30,기관,기관,NOUN,compound,31,접근을
225,31,접근을,접근+을,NOUN,conj,27,정부
225,32,금지했다,금지+하+었+다,VERB,conj,3,피고
226,1,낙스,낙스,PROPN,compound,2,는
226,2,는,는,NOUN,dislocated,14,단체다
226,3,미국,미국,PROPN,compound,4,전역에
226,4,전역에,전역+에,ADV,obl,11,두고
226,5,개,개,NOUN,compound,6,지역협의회와
226,6,지역협의회와,지역+협의회+와,CCONJ,obj,11,두고
226,7,한글학교,한글학교,NOUN,compound,9,개를
226,8,천,천,NUM,nummod,9,개를
226,9,개를,개+를,NOUN,conj,6,지역협의회와
226,10,회원단체로,회원+단체+로,ADV,advcl,11,두고
226,11,두고,두+고,VERB,ccomp,14,단체다
226,12,있는,있,AUX,aux,11,두고
226,13,한인,한인,NOUN,compound,14,단체다
226,14,단체다,단체+이+다,VERB,root,0,.
227,1,년,년,NOUN,compound,2,월
227,2,월,월,NOUN,obl,16,활동했다
227,3,일,일,PROPN,obl,6,있는
227,5,북버지니아에,북버지니아+에,ADV,conj,3,일
227,6,있는,있+는,ADJ,amod,8,알링턴에서
227,7,도시,도시,NOUN,compound,8,알링턴에서
227,8,알링턴에서,알링턴+에서,ADV,advcl,10,열었고
227,9,창립총회를,창립+총회+를,NOUN,obj,10,열었고
227,10,열었고,열+었+고,CCONJ,root,0,.
227,12,년째,년+째,NOUN,obl,13,미주를
227,13,미주를,미주+를,NOUN,obj,14,대표하는
227,14,대표하는,대표+하+는,VERB,acl,15,교육단체로
227,15,교육단체로,교육+단체+로,ADV,advcl,16,활동했다
227,16,활동했다,활동+하+었+다,VERB,conj,10,열었고
228,1,낙스,낙스,PROPN,compound,2,내홍은
228,2,내홍은,내홍+은,NOUN,dislocated,5,시작됐다
228,3,년,년,NOUN,compound,4,월
228,4,월,월,NOUN,compound,5,시작됐다
228,5,시작됐다,시작+되+었+다,VERB,root,0,.
229,1,직전,직전,NOUN,compound,2,회장이
229,2,회장이,회장+이,NOUN,nsubj,4,추진하던
229,3,강력하게,강력+하+게,SCONJ,xcomp,4,추진하던
229,4,추진하던,추진+하+던,VERB,acl,5,사업을
229,5,사업을,사업+을,NOUN,obj,13,생겼다
229,6,추성희,추성희,NOUN,compound,7,당시
229,7,당시,당시,NOUN,compound,9,회장이
229,8,신임,신임,NOUN,compound,9,회장이
229,9,회장이,회장+이,NOUN,nsubj,11,중단하면서
229,10,잠정,잠정,NOUN,compound,11,중단하면서
229,11,중단하면서,중단+하+면서,CCONJ,root,0,.
229,12,갈등이,갈등+이,NOUN,nsubj,13,생겼다
229,13,생겼다,생기+었+다,VERB,conj,11,중단하면서
230,1,다음,다음,NOUN,compound,2,해
230,2,해,해,NOUN,compound,5,반대파는
230,3,추성희,추성희,NOUN,compound,4,회장
230,4,회장,회장,NOUN,compound,5,반대파는
230,5,반대파는,반대파+는,NOUN,dislocated,12,삼으며
230,6,회계,회계,NOUN,compound,7,문제
230,7,문제,문제,NOUN,compound,10,자격을
230,9,임원,임원,NOUN,compound,10,자격을
230,10,자격을,자격+을,NOUN,obj,12,삼으며
230,11,문제,문제,NOUN,dep,12,삼으며
230,12,삼으며,삼+으며,CCONJ,root,0,.
230,13,추,추,NOUN,compound,14,회장의
230,14,회장의,회장+의,NOUN,nmod,17,해임을
230,15,정권권한,정권권+하+ㄴ,VERB,amod,17,해임을
230,16,정지과,정지+과,CCONJ,obj,12,삼으며
230,17,해임을,해임+을,NOUN,conj,16,정지과
230,18,요구했고,요구+하+었+고,CCONJ,conj,12,삼으며
230,20,추,추,PROPN,compound,21,회장
230,21,회장,회장,NOUN,compound,22,쪽은
